2018.0000	1.0000	25.0000	737085.0000	0.0000	0.0096	-0.0096	0.0096
2018.0000	2.0000	8.0000	737099.0000	-0.0089	0.0094	-0.0183	0.0005
2018.0000	4.0000	30.0000	737180.0000	-0.0146	0.0096	-0.0242	-0.0050
2018.0000	5.0000	15.0000	737195.0000	-0.0154	0.0091	-0.0245	-0.0063
2018.0000	7.0000	31.0000	737272.0000	-0.0146	0.0087	-0.0233	-0.0059
2018.0000	10.0000	12.0000	737345.0000	-0.0219	0.0102	-0.0321	-0.0117
2018.0000	11.0000	28.0000	737392.0000	-0.0117	0.0086	-0.0203	-0.0031
2018.0000	11.0000	29.0000	737393.0000	-0.0169	0.0108	-0.0277	-0.0061
2018.0000	12.0000	18.0000	737412.0000	-0.0181	0.0102	-0.0283	-0.0079
2019.0000	1.0000	16.0000	737441.0000	-0.0037	0.0084	-0.0121	0.0047
2019.0000	5.0000	30.0000	737575.0000	-0.0182	0.0105	-0.0287	-0.0077
2019.0000	8.0000	21.0000	737658.0000	-0.0149	0.0103	-0.0252	-0.0046
2019.0000	11.0000	28.0000	737757.0000	-0.0087	0.0089	-0.0176	0.0002
2019.0000	12.0000	17.0000	737776.0000	-0.0141	0.0085	-0.0226	-0.0056
2020.0000	1.0000	24.0000	737814.0000	-0.0186	0.0091	-0.0277	-0.0095
2020.0000	2.0000	27.0000	737848.0000	-0.0135	0.0089	-0.0224	-0.0046
2020.0000	3.0000	9.0000	737859.0000	-0.0143	0.0084	-0.0227	-0.0059
2020.0000	3.0000	26.0000	737876.0000	-0.0002	0.0091	-0.0093	0.0089
2020.0000	4.0000	3.0000	737884.0000	-0.0170	0.0094	-0.0264	-0.0076
2020.0000	9.0000	1.0000	738035.0000	-0.0316	0.0116	-0.0432	-0.0200
2020.0000	11.0000	16.0000	738111.0000	-0.0336	0.0092	-0.0428	-0.0244
2021.0000	3.0000	9.0000	738224.0000	-0.0282	0.0094	-0.0376	-0.0188
2021.0000	4.0000	27.0000	738273.0000	-0.0331	0.0145	-0.0476	-0.0186
2021.0000	5.0000	6.0000	738282.0000	-0.0275	0.0099	-0.0374	-0.0176
2021.0000	6.0000	3.0000	738310.0000	-0.0348	0.0086	-0.0434	-0.0262
2021.0000	8.0000	25.0000	738393.0000	-0.0540	0.0085	-0.0625	-0.0455
2021.0000	8.0000	26.0000	738394.0000	-0.0417	0.0085	-0.0502	-0.0332
2021.0000	8.0000	29.0000	738397.0000	-0.0472	0.0087	-0.0559	-0.0385
2021.0000	8.0000	31.0000	738399.0000	-0.0552	0.0085	-0.0637	-0.0467
2021.0000	9.0000	1.0000	738400.0000	-0.0570	0.0085	-0.0655	-0.0485
2021.0000	9.0000	2.0000	738401.0000	-0.0505	0.0086	-0.0591	-0.0419
2021.0000	9.0000	8.0000	738407.0000	-0.0461	0.0086	-0.0547	-0.0375
2021.0000	9.0000	20.0000	738419.0000	-0.0517	0.0020	-0.0537	-0.0497
2021.0000	9.0000	21.0000	738420.0000	-0.0482	0.0085	-0.0567	-0.0397
2021.0000	9.0000	23.0000	738422.0000	-0.0578	0.0086	-0.0664	-0.0492
2021.0000	9.0000	27.0000	738426.0000	-0.0611	0.0084	-0.0695	-0.0527
2021.0000	9.0000	29.0000	738428.0000	-0.0546	0.0087	-0.0633	-0.0459
2021.0000	12.0000	16.0000	738506.0000	-0.0569	0.0090	-0.0659	-0.0479
2022.0000	1.0000	17.0000	738538.0000	-0.0495	0.0085	-0.0580	-0.0410
