2014.0000	10.0000	16.0000	735888.0000	-0.1004	0.0113	-0.1117	-0.0891
2014.0000	12.0000	2.0000	735935.0000	-0.0974	0.0115	-0.1089	-0.0859
2014.0000	12.0000	15.0000	735948.0000	-0.0946	0.0107	-0.1053	-0.0839
2015.0000	2.0000	17.0000	736012.0000	-0.1033	0.0116	-0.1149	-0.0917
2015.0000	2.0000	26.0000	736021.0000	-0.0955	0.0111	-0.1066	-0.0844
2015.0000	4.0000	2.0000	736056.0000	-0.1021	0.0114	-0.1135	-0.0907
2015.0000	4.0000	21.0000	736075.0000	-0.0980	0.0111	-0.1091	-0.0869
2015.0000	6.0000	25.0000	736140.0000	-0.0972	0.0111	-0.1083	-0.0861
2015.0000	11.0000	19.0000	736287.0000	-0.1004	0.0113	-0.1117	-0.0891
2016.0000	1.0000	14.0000	736343.0000	-0.0997	0.0114	-0.1111	-0.0883
2016.0000	3.0000	15.0000	736404.0000	-0.1002	0.0111	-0.1113	-0.0891
2017.0000	1.0000	18.0000	736713.0000	-0.0896	0.0112	-0.1008	-0.0784
2017.0000	3.0000	20.0000	736774.0000	-0.0934	0.0113	-0.1047	-0.0821
2017.0000	6.0000	21.0000	736867.0000	-0.0736	0.0103	-0.0839	-0.0633
2017.0000	7.0000	11.0000	736887.0000	-0.0731	0.0091	-0.0822	-0.0640
2017.0000	8.0000	28.0000	736935.0000	-0.0832	0.0091	-0.0923	-0.0741
2018.0000	1.0000	25.0000	737085.0000	-0.0756	0.0096	-0.0852	-0.0660
2018.0000	2.0000	8.0000	737099.0000	-0.0845	0.0094	-0.0939	-0.0751
2018.0000	4.0000	30.0000	737180.0000	-0.0902	0.0096	-0.0998	-0.0806
2018.0000	5.0000	15.0000	737195.0000	-0.0910	0.0091	-0.1001	-0.0819
2018.0000	7.0000	31.0000	737272.0000	-0.0902	0.0087	-0.0989	-0.0815
2018.0000	10.0000	12.0000	737345.0000	-0.0975	0.0102	-0.1077	-0.0873
2018.0000	11.0000	28.0000	737392.0000	-0.0873	0.0086	-0.0959	-0.0787
2018.0000	11.0000	29.0000	737393.0000	-0.0925	0.0108	-0.1033	-0.0817
2018.0000	12.0000	18.0000	737412.0000	-0.0937	0.0102	-0.1039	-0.0835
2019.0000	1.0000	16.0000	737441.0000	-0.0793	0.0084	-0.0877	-0.0709
2019.0000	5.0000	30.0000	737575.0000	-0.0938	0.0105	-0.1043	-0.0833
