#Calendar date				Matlab date	data[m] error  errorbar lower-upper value
#EDM2-EDUF baseline variations relative to mean baseline lines over Pause 5 (ie bsl length - bsl mean)
2014.0000	12.0000	15.0000	735948.0000	-0.0146	0.0107	-0.0253	-0.0039
2015.0000	2.0000	17.0000	736012.0000	-0.0233	0.0116	-0.0349	-0.0117
2015.0000	2.0000	26.0000	736021.0000	-0.0155	0.0111	-0.0266	-0.0044
2015.0000	4.0000	2.0000	736056.0000	-0.0221	0.0114	-0.0335	-0.0107
2015.0000	4.0000	21.0000	736075.0000	-0.0180	0.0111	-0.0291	-0.0069
2015.0000	6.0000	25.0000	736140.0000	-0.0172	0.0111	-0.0283	-0.0061
2015.0000	11.0000	19.0000	736287.0000	-0.0204	0.0113	-0.0317	-0.0091
2016.0000	1.0000	14.0000	736343.0000	-0.0197	0.0114	-0.0311	-0.0083
2016.0000	3.0000	15.0000	736404.0000	-0.0202	0.0111	-0.0313	-0.0091
2017.0000	1.0000	18.0000	736713.0000	-0.0096	0.0112	-0.0208	0.0016
2017.0000	3.0000	20.0000	736774.0000	-0.0134	0.0113	-0.0247	-0.0021
2017.0000	6.0000	21.0000	736867.0000	0.0064	0.0103	-0.0039	0.0167
2017.0000	7.0000	11.0000	736887.0000	0.0069	0.0091	-0.0022	0.0160
2017.0000	8.0000	28.0000	736935.0000	-0.0032	0.0091	-0.0123	0.0059
2018.0000	1.0000	25.0000	737085.0000	0.0044	0.0096	-0.0052	0.0140
2018.0000	2.0000	8.0000	737099.0000	-0.0045	0.0094	-0.0139	0.0049
2018.0000	4.0000	30.0000	737180.0000	-0.0102	0.0096	-0.0198	-0.0006
2018.0000	5.0000	15.0000	737195.0000	-0.0110	0.0091	-0.0201	-0.0019
2018.0000	7.0000	31.0000	737272.0000	-0.0102	0.0087	-0.0189	-0.0015
2018.0000	10.0000	12.0000	737345.0000	-0.0175	0.0102	-0.0277	-0.0073
2018.0000	11.0000	28.0000	737392.0000	-0.0073	0.0086	-0.0159	0.0013
2018.0000	11.0000	29.0000	737393.0000	-0.0125	0.0108	-0.0233	-0.0017
2018.0000	12.0000	18.0000	737412.0000	-0.0137	0.0102	-0.0239	-0.0035
2019.0000	1.0000	16.0000	737441.0000	0.0007	0.0084	-0.0077	0.0091
2019.0000	5.0000	30.0000	737575.0000	-0.0138	0.0105	-0.0243	-0.0033
2019.0000	8.0000	21.0000	737658.0000	-0.0105	0.0103	-0.0208	-0.0002
2019.0000	11.0000	28.0000	737757.0000	-0.0043	0.0089	-0.0132	0.0046
2019.0000	12.0000	17.0000	737776.0000	-0.0097	0.0085	-0.0182	-0.0012
2020.0000	1.0000	24.0000	737814.0000	-0.0142	0.0091	-0.0233	-0.0051
2020.0000	2.0000	27.0000	737848.0000	-0.0091	0.0089	-0.0180	-0.0002
2020.0000	3.0000	9.0000	737859.0000	-0.0099	0.0084	-0.0183	-0.0015
2020.0000	3.0000	26.0000	737876.0000	0.0042	0.0091	-0.0049	0.0133
2020.0000	4.0000	3.0000	737884.0000	-0.0126	0.0094	-0.0220	-0.0032
2020.0000	9.0000	1.0000	738035.0000	-0.0272	0.0116	-0.0388	-0.0156
2020.0000	11.0000	16.0000	738111.0000	-0.0292	0.0092	-0.0384	-0.0200
2021.0000	3.0000	9.0000	738224.0000	-0.0238	0.0094	-0.0332	-0.0144
2021.0000	4.0000	27.0000	738273.0000	-0.0287	0.0145	-0.0432	-0.0142
2021.0000	5.0000	6.0000	738282.0000	-0.0231	0.0099	-0.0330	-0.0132
2021.0000	6.0000	3.0000	738310.0000	-0.0304	0.0086	-0.0390	-0.0218
2021.0000	8.0000	25.0000	738393.0000	-0.0496	0.0085	-0.0581	-0.0411
2021.0000	8.0000	26.0000	738394.0000	-0.0373	0.0085	-0.0458	-0.0288
2021.0000	8.0000	29.0000	738397.0000	-0.0428	0.0087	-0.0515	-0.0341
2021.0000	8.0000	31.0000	738399.0000	-0.0508	0.0085	-0.0593	-0.0423
2021.0000	9.0000	1.0000	738400.0000	-0.0526	0.0085	-0.0611	-0.0441
2021.0000	9.0000	2.0000	738401.0000	-0.0461	0.0086	-0.0547	-0.0375
2021.0000	9.0000	8.0000	738407.0000	-0.0417	0.0086	-0.0503	-0.0331
2021.0000	9.0000	20.0000	738419.0000	-0.0473	0.0020	-0.0493	-0.0453
2021.0000	9.0000	21.0000	738420.0000	-0.0438	0.0085	-0.0523	-0.0353
2021.0000	9.0000	23.0000	738422.0000	-0.0534	0.0086	-0.0620	-0.0448
2021.0000	9.0000	27.0000	738426.0000	-0.0567	0.0084	-0.0651	-0.0483
2021.0000	9.0000	29.0000	738428.0000	-0.0502	0.0087	-0.0589	-0.0415
2021.0000	12.0000	16.0000	738506.0000	-0.0525	0.0090	-0.0615	-0.0435
2022.0000	1.0000	17.0000	738538.0000	-0.0451	0.0085	-0.0536	-0.0366
2022.0000	2.0000	24.0000	738576.0000	-0.0411	0.0086	-0.0497	-0.0325
2022.0000	3.0000	31.0000	738611.0000	-0.0490	0.0085	-0.0575	-0.0405
2022.0000	4.0000	25.0000	738636.0000	-0.0573	0.0085	-0.0658	-0.0488
2022.0000	6.0000	22.0000	738694.0000	-0.0515	0.0083	-0.0598	-0.0432
2022.0000	8.0000	16.0000	738749.0000	-0.0516	0.0083	-0.0599	-0.0433
2022.0000	9.0000	2.0000	738766.0000	-0.0610	0.0084	-0.0694	-0.0526
2022.0000	10.0000	8.0000	738802.0000	-0.0584	0.0086	-0.0670	-0.0498
