2021.0000	1.0000	29.0000	738185.0000	0.0000	0.0058	-0.0058	0.0058
2021.0000	2.0000	2.0000	738189.0000	0.0042	0.0082	-0.0040	0.0124
2021.0000	3.0000	3.0000	738218.0000	0.0098	0.0106	-0.0008	0.0204
2021.0000	3.0000	16.0000	738231.0000	0.0093	0.0067	0.0026	0.0160
2021.0000	3.0000	24.0000	738239.0000	0.0114	0.0061	0.0053	0.0175
2021.0000	4.0000	13.0000	738259.0000	0.0107	0.0061	0.0046	0.0168
2021.0000	4.0000	28.0000	738274.0000	0.0123	0.0066	0.0057	0.0189
2021.0000	5.0000	7.0000	738283.0000	0.0168	0.0061	0.0107	0.0229
2021.0000	5.0000	13.0000	738289.0000	0.0022	0.0060	-0.0038	0.0082
2021.0000	5.0000	19.0000	738295.0000	0.0152	0.0058	0.0094	0.0210
2021.0000	5.0000	25.0000	738301.0000	0.0089	0.0055	0.0034	0.0144
2021.0000	6.0000	10.0000	738317.0000	0.0114	0.0055	0.0059	0.0169
2021.0000	6.0000	16.0000	738323.0000	0.0155	0.0054	0.0101	0.0209
2021.0000	6.0000	29.0000	738336.0000	-0.0032	0.0055	-0.0087	0.0023
2021.0000	7.0000	8.0000	738345.0000	0.0082	0.0055	0.0027	0.0137
2021.0000	7.0000	14.0000	738351.0000	0.0116	0.0055	0.0061	0.0171
2021.0000	7.0000	27.0000	738364.0000	0.0225	0.0054	0.0171	0.0279
2021.0000	8.0000	5.0000	738373.0000	0.0100	0.0053	0.0047	0.0153
2021.0000	8.0000	12.0000	738380.0000	0.0212	0.0056	0.0156	0.0268
2021.0000	8.0000	19.0000	738387.0000	0.0060	0.0055	0.0005	0.0115
2021.0000	8.0000	26.0000	738394.0000	0.0080	0.0203	-0.0123	0.0283
2021.0000	9.0000	2.0000	738401.0000	0.0020	0.0054	-0.0034	0.0074
2021.0000	9.0000	9.0000	738408.0000	0.0186	0.0055	0.0131	0.0241
2021.0000	9.0000	16.0000	738415.0000	0.0196	0.0057	0.0139	0.0253
2021.0000	9.0000	23.0000	738422.0000	0.0112	0.0056	0.0056	0.0168
2021.0000	9.0000	28.0000	738427.0000	0.0054	0.0056	-0.0002	0.0110
2021.0000	10.0000	7.0000	738436.0000	0.0210	0.0056	0.0154	0.0266
2021.0000	10.0000	14.0000	738443.0000	0.0026	0.0054	-0.0028	0.0080
2021.0000	10.0000	21.0000	738450.0000	0.0157	0.0054	0.0103	0.0211
2021.0000	10.0000	28.0000	738457.0000	0.0051	0.0054	-0.0003	0.0105
2021.0000	11.0000	2.0000	738462.0000	0.0192	0.0057	0.0135	0.0249
2021.0000	11.0000	12.0000	738472.0000	0.0140	0.0087	0.0053	0.0227
2021.0000	11.0000	16.0000	738476.0000	0.0008	0.0055	-0.0047	0.0063
2021.0000	11.0000	24.0000	738484.0000	0.0215	0.0053	0.0162	0.0268
2021.0000	12.0000	1.0000	738491.0000	0.0050	0.0056	-0.0006	0.0106
2021.0000	12.0000	9.0000	738499.0000	-0.0049	0.0053	-0.0102	0.0004
2021.0000	12.0000	15.0000	738505.0000	0.0306	0.0054	0.0252	0.0360
2022.0000	1.0000	11.0000	738532.0000	0.0064	0.0055	0.0009	0.0119
