2020.0000	9.0000	30.0000	738064.0000	0.0130	0.0062	0.0068	0.0192
2020.0000	10.0000	26.0000	738090.0000	0.0245	0.0056	0.0189	0.0301
2020.0000	12.0000	2.0000	738127.0000	0.0184	0.0062	0.0122	0.0246
2020.0000	12.0000	23.0000	738148.0000	0.0196	0.0062	0.0134	0.0258
2021.0000	1.0000	29.0000	738185.0000	0.0179	0.0058	0.0121	0.0237
2021.0000	2.0000	2.0000	738189.0000	0.0221	0.0082	0.0139	0.0303
2021.0000	3.0000	3.0000	738218.0000	0.0277	0.0106	0.0171	0.0383
2021.0000	3.0000	16.0000	738231.0000	0.0272	0.0067	0.0205	0.0339
2021.0000	3.0000	24.0000	738239.0000	0.0293	0.0061	0.0232	0.0354
2021.0000	4.0000	13.0000	738259.0000	0.0286	0.0061	0.0225	0.0347
2021.0000	4.0000	28.0000	738274.0000	0.0302	0.0066	0.0236	0.0368
2021.0000	5.0000	7.0000	738283.0000	0.0347	0.0061	0.0286	0.0408
2021.0000	5.0000	13.0000	738289.0000	0.0201	0.0060	0.0141	0.0261
2021.0000	5.0000	19.0000	738295.0000	0.0331	0.0058	0.0273	0.0389
2021.0000	5.0000	25.0000	738301.0000	0.0268	0.0055	0.0213	0.0323
2021.0000	6.0000	10.0000	738317.0000	0.0293	0.0055	0.0238	0.0348
2021.0000	6.0000	16.0000	738323.0000	0.0334	0.0054	0.0280	0.0388
2021.0000	6.0000	29.0000	738336.0000	0.0147	0.0055	0.0092	0.0202
2021.0000	7.0000	8.0000	738345.0000	0.0261	0.0055	0.0206	0.0316
2021.0000	7.0000	14.0000	738351.0000	0.0295	0.0055	0.0240	0.0350
2021.0000	7.0000	27.0000	738364.0000	0.0404	0.0054	0.0350	0.0458
2021.0000	8.0000	5.0000	738373.0000	0.0279	0.0053	0.0226	0.0332
2021.0000	8.0000	12.0000	738380.0000	0.0391	0.0056	0.0335	0.0447
2021.0000	8.0000	19.0000	738387.0000	0.0239	0.0055	0.0184	0.0294
2021.0000	8.0000	26.0000	738394.0000	0.0259	0.0203	0.0056	0.0462
2021.0000	9.0000	2.0000	738401.0000	0.0199	0.0054	0.0145	0.0253
2021.0000	9.0000	9.0000	738408.0000	0.0365	0.0055	0.0310	0.0420
2021.0000	9.0000	16.0000	738415.0000	0.0375	0.0057	0.0318	0.0432
2021.0000	9.0000	23.0000	738422.0000	0.0291	0.0056	0.0235	0.0347
2021.0000	9.0000	28.0000	738427.0000	0.0233	0.0056	0.0177	0.0289
2021.0000	10.0000	7.0000	738436.0000	0.0389	0.0056	0.0333	0.0445
2021.0000	10.0000	14.0000	738443.0000	0.0205	0.0054	0.0151	0.0259
2021.0000	10.0000	21.0000	738450.0000	0.0336	0.0054	0.0282	0.0390
2021.0000	10.0000	28.0000	738457.0000	0.0230	0.0054	0.0176	0.0284
2021.0000	11.0000	2.0000	738462.0000	0.0371	0.0057	0.0314	0.0428
2021.0000	11.0000	12.0000	738472.0000	0.0319	0.0087	0.0232	0.0406
2021.0000	11.0000	16.0000	738476.0000	0.0187	0.0055	0.0132	0.0242
2021.0000	11.0000	24.0000	738484.0000	0.0394	0.0053	0.0341	0.0447
2021.0000	12.0000	1.0000	738491.0000	0.0229	0.0056	0.0173	0.0285
2021.0000	12.0000	9.0000	738499.0000	0.0130	0.0053	0.0077	0.0183
2021.0000	12.0000	15.0000	738505.0000	0.0485	0.0054	0.0431	0.0539
2022.0000	1.0000	11.0000	738532.0000	0.0243	0.0055	0.0188	0.0298
